# Z_isotope A_isotope GS-GS Q-value_electron_capture (keV) GS-GS Q-value_beta (keV)

31 80 0.0 10380.0
31 81 0.0 8320.0
31 82 0.0 12700.0
31 83 0.0 11500.0
31 84 0.0 14000.0
31 85 0.0 10100.0
31 86 0.0 9400.0
32 58 15600.0 15000.0
32 59 17100.0 10380.0
32 60 12200.0 13600.0
32 61 13600.0 16200.0
32 62 9750.0 13900.0
32 63 9780.0 0.0
32 64 4410.0 13300.0
32 65 6240.0 0.0
32 66 2100.0 0.0
32 67 4223.0 0.0
32 68 106.0 0.0
32 69 2227.3 0.0
32 71 2013.0 0.0
32 73 341.0 0.0
32 75 0.0 1176.5
32 77 0.0 682.9
32 78 0.0 954.0
32 79 0.0 2281.0
32 80 0.0 2670.0
32 81 0.0 3856.0
32 82 0.0 4700.0
32 83 0.0 8900.0
32 84 0.0 7700.0
32 85 0.0 10100.0
32 86 0.0 9400.0
32 87 0.0 10300.0
32 88 0.0 12200.0
32 89 0.0 12300.0
33 60 21400.0 13600.0
33 61 15700.0 16200.0
33 62 17300.0 13900.0
33 63 13100.0 0.0
33 64 14900.0 13300.0
33 65 9400.0 0.0
33 66 9800.0 0.0
33 67 6010.0 0.0
33 68 8100.0 0.0
33 69 4013.0 0.0
33 70 6220.0 0.0
33 71 2013.0 0.0
33 72 4356.0 0.0
33 73 341.0 0.0
33 74 2562.4 1353.0
33 75 863.6 0.0
33 76 923.3 2962.0
33 77 0.0 682.9
33 78 3574.0 4209.0
33 79 0.0 2281.0
33 80 1870.6 5641.0
33 81 0.0 3856.0
33 82 0.0 7270.0
33 83 0.0 5460.0
33 84 0.0 9900.0
33 85 0.0 8900.0
33 86 0.0 11100.0
33 87 0.0 10300.0
33 88 0.0 12200.0
33 89 0.0 12300.0
33 90 0.0 8200.0
33 91 0.0 10600.0
33 92 0.0 9400.0
